ts,device_id,code,value
2026-09-01T05:41:53Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T05:41:53Z,bf43cf664d6644420axva3,va_humidity,59
2026-09-01T05:41:53Z,bf43cf664d6644420axva3,va_temperature,22.8
2026-09-01T05:44:54Z,bf7e2a70935af7de78mjqt,va_humidity,57
2026-09-01T05:44:54Z,bf7e2a70935af7de78mjqt,va_temperature,24.3
2026-09-01T05:44:55Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T05:46:34Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T05:46:34Z,bfd6f4f87fea9d866dvpve,va_humidity,60
2026-09-01T05:46:34Z,bfd6f4f87fea9d866dvpve,va_temperature,23.4
2026-09-01T05:53:26Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T05:53:26Z,bf5741c97c96fa85b1d7do,va_humidity,60
2026-09-01T05:53:26Z,bf5741c97c96fa85b1d7do,va_temperature,23
2026-09-01T06:00:00Z,zewnatrz,va_humidity,64
2026-09-01T06:00:00Z,zewnatrz,va_temperature,18.8
2026-09-01T06:41:20Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T06:41:20Z,bf43cf664d6644420axva3,va_humidity,59
2026-09-01T06:41:20Z,bf43cf664d6644420axva3,va_temperature,22.8
2026-09-01T06:44:30Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T06:44:30Z,bf7e2a70935af7de78mjqt,va_humidity,56
2026-09-01T06:44:30Z,bf7e2a70935af7de78mjqt,va_temperature,24
2026-09-01T06:46:16Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T06:46:16Z,bfd6f4f87fea9d866dvpve,va_humidity,59
2026-09-01T06:46:16Z,bfd6f4f87fea9d866dvpve,va_temperature,23.3
2026-09-01T06:52:39Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T06:52:39Z,bf5741c97c96fa85b1d7do,va_humidity,58
2026-09-01T06:52:39Z,bf5741c97c96fa85b1d7do,va_temperature,23
2026-09-01T07:00:00Z,zewnatrz,va_humidity,63
2026-09-01T07:00:00Z,zewnatrz,va_temperature,19.2
2026-09-01T07:40:45Z,bf43cf664d6644420axva3,va_temperature,22.9
2026-09-01T07:40:46Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T07:40:46Z,bf43cf664d6644420axva3,va_humidity,58
2026-09-01T07:44:05Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T07:44:05Z,bf7e2a70935af7de78mjqt,va_humidity,55
2026-09-01T07:44:05Z,bf7e2a70935af7de78mjqt,va_temperature,23.8
2026-09-01T07:45:58Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T07:45:58Z,bfd6f4f87fea9d866dvpve,va_humidity,58
2026-09-01T07:45:58Z,bfd6f4f87fea9d866dvpve,va_temperature,23.4
2026-09-01T07:51:51Z,bf5741c97c96fa85b1d7do,va_humidity,57
2026-09-01T07:51:51Z,bf5741c97c96fa85b1d7do,va_temperature,23.1
2026-09-01T07:51:52Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T08:00:00Z,zewnatrz,va_humidity,62
2026-09-01T08:00:00Z,zewnatrz,va_temperature,19.8
2026-09-01T08:40:12Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T08:40:12Z,bf43cf664d6644420axva3,va_humidity,56
2026-09-01T08:40:12Z,bf43cf664d6644420axva3,va_temperature,23
2026-09-01T08:43:40Z,bf7e2a70935af7de78mjqt,va_humidity,53
2026-09-01T08:43:40Z,bf7e2a70935af7de78mjqt,va_temperature,23.8
2026-09-01T08:43:41Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T08:45:40Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T08:45:40Z,bfd6f4f87fea9d866dvpve,va_humidity,57
2026-09-01T08:45:40Z,bfd6f4f87fea9d866dvpve,va_temperature,23.5
2026-09-01T08:51:04Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T08:51:04Z,bf5741c97c96fa85b1d7do,va_humidity,55
2026-09-01T08:51:04Z,bf5741c97c96fa85b1d7do,va_temperature,23.5
2026-09-01T09:00:00Z,zewnatrz,va_humidity,55
2026-09-01T09:00:00Z,zewnatrz,va_temperature,20.8
2026-09-01T09:39:38Z,bf43cf664d6644420axva3,va_humidity,54
2026-09-01T09:39:38Z,bf43cf664d6644420axva3,va_temperature,23.1
2026-09-01T09:39:39Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T09:43:15Z,bf7e2a70935af7de78mjqt,va_temperature,24
2026-09-01T09:43:16Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T09:43:16Z,bf7e2a70935af7de78mjqt,va_humidity,51
2026-09-01T09:45:22Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T09:45:22Z,bfd6f4f87fea9d866dvpve,va_humidity,55
2026-09-01T09:45:22Z,bfd6f4f87fea9d866dvpve,va_temperature,23.5
2026-09-01T09:50:17Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T09:50:17Z,bf5741c97c96fa85b1d7do,va_humidity,53
2026-09-01T09:50:17Z,bf5741c97c96fa85b1d7do,va_temperature,23.6
2026-09-01T10:00:00Z,zewnatrz,va_humidity,50
2026-09-01T10:00:00Z,zewnatrz,va_temperature,21.6
2026-09-01T10:39:05Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T10:39:05Z,bf43cf664d6644420axva3,va_humidity,52
2026-09-01T10:39:05Z,bf43cf664d6644420axva3,va_temperature,23.2
2026-09-01T10:42:50Z,bf7e2a70935af7de78mjqt,va_humidity,50
2026-09-01T10:42:50Z,bf7e2a70935af7de78mjqt,va_temperature,24.2
2026-09-01T10:42:51Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T10:45:03Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T10:45:03Z,bfd6f4f87fea9d866dvpve,va_humidity,55
2026-09-01T10:45:03Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-01T10:49:30Z,bf5741c97c96fa85b1d7do,va_humidity,52
2026-09-01T10:49:30Z,bf5741c97c96fa85b1d7do,va_temperature,23.8
2026-09-01T10:49:31Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T11:00:00Z,zewnatrz,va_humidity,42
2026-09-01T11:00:00Z,zewnatrz,va_temperature,22.7
2026-09-01T11:38:31Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T11:38:31Z,bf43cf664d6644420axva3,va_humidity,52
2026-09-01T11:38:31Z,bf43cf664d6644420axva3,va_temperature,23.3
2026-09-01T11:42:25Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T11:42:25Z,bf7e2a70935af7de78mjqt,va_humidity,50
2026-09-01T11:42:25Z,bf7e2a70935af7de78mjqt,va_temperature,24.3
2026-09-01T11:44:44Z,bfd6f4f87fea9d866dvpve,va_temperature,23.7
2026-09-01T11:44:45Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T11:44:45Z,bfd6f4f87fea9d866dvpve,va_humidity,54
2026-09-01T11:48:43Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T11:48:43Z,bf5741c97c96fa85b1d7do,va_humidity,52
2026-09-01T11:48:43Z,bf5741c97c96fa85b1d7do,va_temperature,23.9
2026-09-01T12:00:00Z,zewnatrz,va_humidity,43
2026-09-01T12:00:00Z,zewnatrz,va_temperature,22.6
2026-09-01T12:37:56Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T12:37:56Z,bf43cf664d6644420axva3,va_humidity,51
2026-09-01T12:37:56Z,bf43cf664d6644420axva3,va_temperature,23.5
2026-09-01T12:42:00Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T12:42:00Z,bf7e2a70935af7de78mjqt,va_humidity,49
2026-09-01T12:42:00Z,bf7e2a70935af7de78mjqt,va_temperature,24.4
2026-09-01T12:44:25Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T12:44:25Z,bfd6f4f87fea9d866dvpve,va_humidity,53
2026-09-01T12:44:25Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-01T12:47:56Z,bf5741c97c96fa85b1d7do,va_humidity,50
2026-09-01T12:47:56Z,bf5741c97c96fa85b1d7do,va_temperature,24.2
2026-09-01T12:47:57Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T13:00:00Z,zewnatrz,va_humidity,43
2026-09-01T13:00:00Z,zewnatrz,va_temperature,22.9
2026-09-01T13:37:21Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T13:37:21Z,bf43cf664d6644420axva3,va_humidity,51
2026-09-01T13:37:21Z,bf43cf664d6644420axva3,va_temperature,23.5
2026-09-01T13:41:35Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T13:41:35Z,bf7e2a70935af7de78mjqt,va_humidity,49
2026-09-01T13:41:35Z,bf7e2a70935af7de78mjqt,va_temperature,24.4
2026-09-01T13:44:06Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T13:44:06Z,bfd6f4f87fea9d866dvpve,va_humidity,53
2026-09-01T13:44:06Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-01T13:47:09Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T13:47:09Z,bf5741c97c96fa85b1d7do,va_humidity,50
2026-09-01T13:47:09Z,bf5741c97c96fa85b1d7do,va_temperature,24.1
2026-09-01T14:00:00Z,zewnatrz,va_humidity,43
2026-09-01T14:00:00Z,zewnatrz,va_temperature,23
2026-09-01T14:36:46Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T14:36:46Z,bf43cf664d6644420axva3,va_humidity,51
2026-09-01T14:36:46Z,bf43cf664d6644420axva3,va_temperature,23.6
2026-09-01T14:41:09Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T14:41:09Z,bf7e2a70935af7de78mjqt,va_humidity,48
2026-09-01T14:41:09Z,bf7e2a70935af7de78mjqt,va_temperature,24.4
2026-09-01T14:43:48Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T14:43:48Z,bfd6f4f87fea9d866dvpve,va_humidity,52
2026-09-01T14:43:48Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-01T14:46:22Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T14:46:22Z,bf5741c97c96fa85b1d7do,va_humidity,50
2026-09-01T14:46:22Z,bf5741c97c96fa85b1d7do,va_temperature,24
2026-09-01T15:00:00Z,zewnatrz,va_humidity,45
2026-09-01T15:00:00Z,zewnatrz,va_temperature,22.9
2026-09-01T15:36:11Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T15:36:11Z,bf43cf664d6644420axva3,va_humidity,52
2026-09-01T15:36:11Z,bf43cf664d6644420axva3,va_temperature,23.6
2026-09-01T15:40:43Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T15:40:43Z,bf7e2a70935af7de78mjqt,va_humidity,49
2026-09-01T15:40:43Z,bf7e2a70935af7de78mjqt,va_temperature,24.3
2026-09-01T15:43:29Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T15:43:29Z,bfd6f4f87fea9d866dvpve,va_humidity,54
2026-09-01T15:43:29Z,bfd6f4f87fea9d866dvpve,va_temperature,23.9
2026-09-01T15:45:34Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T15:45:34Z,bf5741c97c96fa85b1d7do,va_humidity,53
2026-09-01T15:45:34Z,bf5741c97c96fa85b1d7do,va_temperature,23.8
2026-09-01T16:00:00Z,zewnatrz,va_humidity,50
2026-09-01T16:00:00Z,zewnatrz,va_temperature,21.8
2026-09-01T16:35:36Z,bf43cf664d6644420axva3,va_humidity,51
2026-09-01T16:35:36Z,bf43cf664d6644420axva3,va_temperature,23.6
2026-09-01T16:35:37Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T16:40:17Z,bf7e2a70935af7de78mjqt,va_temperature,24.2
2026-09-01T16:40:18Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T16:40:18Z,bf7e2a70935af7de78mjqt,va_humidity,49
2026-09-01T16:43:09Z,bfd6f4f87fea9d866dvpve,va_temperature,24.1
2026-09-01T16:43:10Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T16:43:10Z,bfd6f4f87fea9d866dvpve,va_humidity,54
2026-09-01T16:44:47Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T16:44:47Z,bf5741c97c96fa85b1d7do,va_humidity,53
2026-09-01T16:44:47Z,bf5741c97c96fa85b1d7do,va_temperature,23.8
2026-09-01T17:00:00Z,zewnatrz,va_humidity,52
2026-09-01T17:00:00Z,zewnatrz,va_temperature,21.1
2026-09-01T17:35:02Z,bf43cf664d6644420axva3,va_temperature,23.5
2026-09-01T17:35:03Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T17:35:03Z,bf43cf664d6644420axva3,va_humidity,51
2026-09-01T17:39:51Z,bf7e2a70935af7de78mjqt,va_temperature,24
2026-09-01T17:39:52Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T17:39:52Z,bf7e2a70935af7de78mjqt,va_humidity,49
2026-09-01T17:42:50Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T17:42:50Z,bfd6f4f87fea9d866dvpve,va_humidity,53
2026-09-01T17:42:50Z,bfd6f4f87fea9d866dvpve,va_temperature,24
2026-09-01T17:44:00Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T17:44:00Z,bf5741c97c96fa85b1d7do,va_humidity,53
2026-09-01T17:44:00Z,bf5741c97c96fa85b1d7do,va_temperature,23.7
2026-09-01T18:00:00Z,zewnatrz,va_humidity,55
2026-09-01T18:00:00Z,zewnatrz,va_temperature,20.5
2026-09-01T18:34:29Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T18:34:29Z,bf43cf664d6644420axva3,va_humidity,52
2026-09-01T18:34:29Z,bf43cf664d6644420axva3,va_temperature,23.4
2026-09-01T18:39:26Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T18:39:26Z,bf7e2a70935af7de78mjqt,va_humidity,50
2026-09-01T18:39:26Z,bf7e2a70935af7de78mjqt,va_temperature,23.8
2026-09-01T18:42:30Z,bfd6f4f87fea9d866dvpve,va_temperature,23.9
2026-09-01T18:42:31Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T18:42:31Z,bfd6f4f87fea9d866dvpve,va_humidity,53
2026-09-01T18:43:13Z,bf5741c97c96fa85b1d7do,va_temperature,23.6
2026-09-01T18:43:14Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T18:43:14Z,bf5741c97c96fa85b1d7do,va_humidity,54
2026-09-01T19:00:00Z,zewnatrz,va_humidity,56
2026-09-01T19:00:00Z,zewnatrz,va_temperature,20.1
2026-09-01T19:33:55Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T19:33:55Z,bf43cf664d6644420axva3,va_humidity,52
2026-09-01T19:33:55Z,bf43cf664d6644420axva3,va_temperature,23.3
2026-09-01T19:39:00Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T19:39:00Z,bf7e2a70935af7de78mjqt,va_humidity,50
2026-09-01T19:39:00Z,bf7e2a70935af7de78mjqt,va_temperature,23.7
2026-09-01T19:42:11Z,bfd6f4f87fea9d866dvpve,va_humidity,55
2026-09-01T19:42:11Z,bfd6f4f87fea9d866dvpve,va_temperature,23.9
2026-09-01T19:42:12Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T19:42:26Z,bf5741c97c96fa85b1d7do,va_temperature,23.5
2026-09-01T19:42:27Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T19:42:27Z,bf5741c97c96fa85b1d7do,va_humidity,55
2026-09-01T20:00:00Z,zewnatrz,va_humidity,57
2026-09-01T20:00:00Z,zewnatrz,va_temperature,19.9
2026-09-01T20:33:21Z,bf43cf664d6644420axva3,va_humidity,53
2026-09-01T20:33:21Z,bf43cf664d6644420axva3,va_temperature,23.3
2026-09-01T20:33:22Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T20:38:35Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T20:38:35Z,bf7e2a70935af7de78mjqt,va_humidity,51
2026-09-01T20:38:35Z,bf7e2a70935af7de78mjqt,va_temperature,23.6
2026-09-01T20:38:53Z,bfd6f4f87fea9d866dvpve,va_humidity,60
2026-09-01T20:38:53Z,bfd6f4f87fea9d866dvpve,va_temperature,24.1
2026-09-01T20:38:54Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T20:41:40Z,bf5741c97c96fa85b1d7do,va_temperature,23.4
2026-09-01T20:41:41Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T20:41:41Z,bf5741c97c96fa85b1d7do,va_humidity,56
2026-09-01T20:42:33Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T20:42:33Z,bfd6f4f87fea9d866dvpve,va_humidity,65
2026-09-01T20:42:33Z,bfd6f4f87fea9d866dvpve,va_temperature,24.2
2026-09-01T20:48:51Z,bfd6f4f87fea9d866dvpve,va_temperature,24.1
2026-09-01T20:48:52Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T20:48:52Z,bfd6f4f87fea9d866dvpve,va_humidity,60
2026-09-01T21:00:00Z,zewnatrz,va_humidity,57
2026-09-01T21:00:00Z,zewnatrz,va_temperature,19.5
2026-09-01T21:32:48Z,bf43cf664d6644420axva3,battery_state,high
2026-09-01T21:32:48Z,bf43cf664d6644420axva3,va_humidity,53
2026-09-01T21:32:48Z,bf43cf664d6644420axva3,va_temperature,23.4
2026-09-01T21:33:57Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T21:33:57Z,bfd6f4f87fea9d866dvpve,va_humidity,55
2026-09-01T21:33:57Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-01T21:38:09Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T21:38:09Z,bf7e2a70935af7de78mjqt,va_humidity,51
2026-09-01T21:38:09Z,bf7e2a70935af7de78mjqt,va_temperature,23.4
2026-09-01T21:40:54Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T21:40:54Z,bf5741c97c96fa85b1d7do,va_humidity,56
2026-09-01T21:40:54Z,bf5741c97c96fa85b1d7do,va_temperature,23.3
2026-09-01T22:00:00Z,zewnatrz,va_humidity,63
2026-09-01T22:00:00Z,zewnatrz,va_temperature,18.5
2026-09-01T22:32:14Z,bf43cf664d6644420axva3,va_humidity,53
2026-09-01T22:32:14Z,bf43cf664d6644420axva3,va_temperature,23.4
2026-09-01T22:32:15Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T22:33:38Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T22:33:38Z,bfd6f4f87fea9d866dvpve,va_humidity,57
2026-09-01T22:33:38Z,bfd6f4f87fea9d866dvpve,va_temperature,23.9
2026-09-01T22:37:43Z,bf7e2a70935af7de78mjqt,va_humidity,51
2026-09-01T22:37:43Z,bf7e2a70935af7de78mjqt,va_temperature,23.5
2026-09-01T22:37:44Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T22:40:07Z,bf5741c97c96fa85b1d7do,va_humidity,56
2026-09-01T22:40:07Z,bf5741c97c96fa85b1d7do,va_temperature,23.4
2026-09-01T22:40:08Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T23:00:00Z,zewnatrz,va_humidity,64
2026-09-01T23:00:00Z,zewnatrz,va_temperature,18
2026-09-01T23:31:40Z,bf43cf664d6644420axva3,va_temperature,23.4
2026-09-01T23:31:41Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-01T23:31:41Z,bf43cf664d6644420axva3,va_humidity,53
2026-09-01T23:33:19Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-01T23:33:19Z,bfd6f4f87fea9d866dvpve,va_humidity,57
2026-09-01T23:33:19Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-01T23:37:18Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-01T23:37:18Z,bf7e2a70935af7de78mjqt,va_humidity,53
2026-09-01T23:37:18Z,bf7e2a70935af7de78mjqt,va_temperature,23.8
2026-09-01T23:39:21Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-01T23:39:21Z,bf5741c97c96fa85b1d7do,va_humidity,56
2026-09-01T23:39:21Z,bf5741c97c96fa85b1d7do,va_temperature,23.5
2026-09-02T00:00:00Z,zewnatrz,va_humidity,64
2026-09-02T00:00:00Z,zewnatrz,va_temperature,17.7
2026-09-02T00:31:06Z,bf43cf664d6644420axva3,va_temperature,23.4
2026-09-02T00:31:07Z,bf43cf664d6644420axva3,battery_state,middle
2026-09-02T00:31:07Z,bf43cf664d6644420axva3,va_humidity,54
2026-09-02T00:33:00Z,bfd6f4f87fea9d866dvpve,battery_state,middle
2026-09-02T00:33:00Z,bfd6f4f87fea9d866dvpve,va_humidity,57
2026-09-02T00:33:00Z,bfd6f4f87fea9d866dvpve,va_temperature,23.8
2026-09-02T00:36:52Z,bf7e2a70935af7de78mjqt,va_humidity,54
2026-09-02T00:36:52Z,bf7e2a70935af7de78mjqt,va_temperature,24
2026-09-02T00:36:53Z,bf7e2a70935af7de78mjqt,battery_state,middle
2026-09-02T00:38:34Z,bf5741c97c96fa85b1d7do,va_humidity,57
2026-09-02T00:38:34Z,bf5741c97c96fa85b1d7do,va_temperature,23.5
2026-09-02T00:38:35Z,bf5741c97c96fa85b1d7do,battery_state,high
2026-09-02T01:00:00Z,zewnatrz,va_humidity,67
2026-09-02T01:00:00Z,zewnatrz,va_temperature,16.9
2026-09-02T01:30:33Z,bf43cf664d6644420axva3,battery_state,high
2026-09-02T01:30:33Z,bf43cf664d6644420axva3,va_humidity,54
2026-09-02T01:30:33Z,bf43cf664d6644420axva3,va_temperature,23.4
